,CustomerID,UniqueYears,NumUniqueItems,Amount,FrequencyPurchase,Recency,Cluster,WeightedScore,RiskCategory
3064,17084.0,1,146,2204.0672,2,34,0,11638.336,Low Risk
3065,17085.0,2,115,2078.1007,5,122,1,11369.503499999999,Low Risk
3066,17086.0,1,76,1201.8163,6,6,0,6293.0815,Medium Risk
3067,17088.0,1,96,3069.3388,4,27,0,15787.694,Low Risk
3068,17090.0,2,45,707.5991,7,3,1,3719.9955,Medium Risk
3069,17091.0,2,119,3064.0907,8,2,1,15723.453500000001,Low Risk
3070,17092.0,1,99,1053.5266,4,49,0,5827.633,Medium Risk
3071,17094.0,1,14,127.2025,1,321,0,2289.0125,Medium Risk
3072,17095.0,1,69,1600.7368,3,22,0,8334.684,Medium Risk
3073,17096.0,1,46,1510.9206,4,14,0,7780.602999999999,Medium Risk
3074,17100.0,1,65,397.3598,1,17,0,2272.799,Medium Risk
3075,17101.0,1,28,628.3181,4,9,0,3288.5905,Medium Risk
3076,17102.0,1,1,162.5625,1,261,0,2126.8125,Medium Risk
3077,17105.0,1,80,830.9065,2,158,0,5194.5325,Medium Risk
3078,17107.0,1,269,7425.4601,6,32,0,38120.3005,Low Risk
3079,17109.0,1,107,1100.4611,6,28,0,5989.3055,Medium Risk
3080,17110.0,1,12,542.7099999999999,1,164,0,3575.5499999999997,Medium Risk
3081,17111.0,1,29,174.1151,1,46,0,1193.5755,High Risk
3082,17114.0,1,85,4662.8678,8,5,0,23628.339,Low Risk
3083,17115.0,1,33,1266.1277,3,7,0,6478.6385,Medium Risk
3084,17117.0,1,9,258.66999999999996,1,287,0,2761.35,Medium Risk
3085,17118.0,1,10,24.908199999999997,1,317,0,1745.541,High Risk
3086,17119.0,1,35,881.5902,2,2,0,4532.951,Medium Risk
3087,17120.0,1,18,593.1989,1,232,0,4185.9945,Medium Risk
3088,17122.0,1,7,29.9911,1,118,0,766.9555,High Risk
3089,17123.0,1,9,32.1575,1,161,0,998.7875,High Risk
3090,17124.0,1,31,571.9105000000001,1,184,0,3878.5525000000002,Medium Risk
3091,17125.0,1,34,823.4774,1,49,0,4470.387,Medium Risk
3092,17126.0,2,187,1590.8684,5,151,-1,9294.342,Low Risk
3093,17128.0,1,14,324.0311,1,334,0,3338.1555,Medium Risk
3094,17131.0,1,78,3062.5117999999998,5,4,0,15588.559,Low Risk
3095,17133.0,1,13,155.54970000000003,7,15,0,921.7485000000001,High Risk
3096,17134.0,1,21,902.8325,2,106,0,5117.1625,Medium Risk
3097,17135.0,2,34,14806.7875,7,15,1,74242.9375,Low Risk
3098,17138.0,1,24,823.0425,1,275,0,5568.2125,Medium Risk
3099,17139.0,1,309,51944.109,12,15,-1,260772.54499999998,Low Risk
3100,17140.0,1,16,255.1325,1,246,0,2559.6625,Medium Risk
3101,17142.0,1,15,38864.814999999995,1,238,0,195565.07499999998,Low Risk
3102,17144.0,1,42,2022.947,2,0,0,10250.734999999999,Low Risk
3103,17146.0,2,33,8340.981099999999,3,105,1,42344.90549999999,Low Risk
3104,17147.0,1,68,1623.7693,4,22,0,8450.8465,Medium Risk
3105,17148.0,1,9,26.9264,1,51,0,422.632,High Risk
3106,17152.0,1,9,227.02360000000002,3,194,0,2146.1180000000004,Medium Risk
3107,17153.0,1,14,152.99450000000002,1,23,0,927.9725000000001,High Risk
3108,17154.0,1,23,53.016,1,74,0,710.0799999999999,High Risk
3109,17155.0,1,19,322.8922,2,17,0,1766.461,High Risk
3110,17157.0,1,11,123.37760000000002,2,7,0,694.888,High Risk
3111,17158.0,2,53,1320.9131,3,31,1,6934.5655,Medium Risk
3112,17159.0,1,96,1141.641,3,21,0,6115.205,Medium Risk
3113,17160.0,1,111,1200.827,6,30,0,6513.135,Medium Risk
3114,17162.0,1,81,2700.5102,9,28,0,13923.551000000001,Low Risk
3115,17163.0,1,3,103.1925,2,21,0,639.9625,High Risk
3116,17164.0,1,92,1713.2046,7,32,0,9032.023000000001,Medium Risk
3117,17165.0,1,10,188.13889999999998,1,283,0,2391.6944999999996,Medium Risk
3118,17166.0,1,11,152.6772,2,38,0,996.386,High Risk
3119,17169.0,1,51,727.4782,2,57,0,4085.391,Medium Risk
3120,17171.0,1,16,257.7156,1,288,0,2782.578,Medium Risk
3121,17172.0,1,15,19.5487,1,78,0,538.7435,High Risk
3122,17173.0,1,36,1609.8411999999998,8,4,0,8211.205999999998,Medium Risk
3123,17174.0,1,4,12.4375,1,217,0,1165.1875,High Risk
3124,17175.0,1,42,4921.0827,4,43,0,24964.4135,Low Risk
3125,17176.0,1,15,180.9053,1,201,0,1960.5265,Medium Risk
3126,17179.0,2,56,603.8407,3,177,1,4088.2034999999996,Medium Risk
3127,17180.0,1,91,1086.4764,4,55,0,5998.382,Medium Risk
3128,17181.0,2,23,403.62609999999995,2,56,1,2379.1304999999998,Medium Risk
3129,17183.0,1,42,2175.0389,6,7,0,11062.1945,Low Risk
3130,17186.0,1,1,1.0368,2,46,0,248.184,High Risk
3131,17187.0,1,10,259.6653,1,226,0,2464.3265,Medium Risk
3132,17188.0,2,71,1114.7073,7,10,1,5868.5365,Medium Risk
3133,17189.0,2,52,653.5861,2,105,1,3960.9305,Medium Risk
3134,17190.0,1,19,38138.1884,2,58,0,191047.94199999998,Low Risk
3135,17191.0,2,163,2971.2113,7,27,1,15512.056499999999,Low Risk
3136,17193.0,1,17,254.38310000000004,7,35,0,1527.9155000000003,High Risk
3137,17194.0,2,26,1009.8172,2,273,1,6504.085999999999,Medium Risk
3138,17197.0,1,29,1077.9778,1,29,0,5627.888999999999,Medium Risk
3139,17198.0,2,89,1614.2766,3,23,1,8469.383,Medium Risk
3140,17201.0,1,38,273.8718,1,53,0,1754.359,High Risk
3141,17203.0,1,116,820.317,6,35,0,4650.585,Medium Risk
3142,17204.0,1,44,2328.3235999999997,4,174,0,12661.617999999999,Low Risk
3143,17205.0,1,13,4.3778999999999995,1,53,0,331.8895,High Risk
3144,17206.0,1,7,57.8084,1,52,0,576.0419999999999,High Risk
3145,17211.0,2,150,5908.4341,8,26,1,30158.1705,Low Risk
3146,17212.0,1,4,9.5916,1,252,0,1325.958,High Risk
3147,17213.0,2,85,5124.5396,7,39,1,26104.698,Low Risk
3148,17214.0,2,79,10391.7639,6,59,1,52518.8195,Low Risk
3149,17217.0,1,9,160.7575,1,233,0,2001.7875,Medium Risk
3150,17218.0,2,146,3901.9813,10,3,1,20006.9065,Low Risk
3151,17219.0,1,24,152.86249999999998,1,31,0,997.3124999999999,High Risk
3152,17220.0,2,303,4934.9547,14,23,-1,25758.773500000003,Low Risk
3153,17221.0,1,59,490.2393,2,6,0,2668.1965,Medium Risk
3154,17222.0,1,27,322.1562,1,64,0,2017.781,Medium Risk
3155,17223.0,2,43,2324.5686,2,309,1,13308.843,Low Risk
3156,17226.0,1,21,333.8324,1,308,0,3278.1620000000003,Medium Risk
3157,17227.0,2,28,166.3407,6,18,1,1033.7035,High Risk
3158,17228.0,2,140,981.0044,8,15,1,5436.022,Medium Risk
3159,17229.0,1,39,311.4858,2,95,0,2159.429,Medium Risk
3160,17230.0,2,51,1763.0603999999998,8,263,-1,10319.302,Low Risk
3161,17231.0,2,292,7090.092799999999,10,11,-1,36425.464,Low Risk
3162,17232.0,1,30,325.44100000000003,2,2,0,1737.2050000000002,High Risk
3163,17233.0,1,25,339.0405,1,34,0,1946.2025,Medium Risk
3164,17234.0,1,14,309.5489,1,182,0,2505.7445,Medium Risk
3165,17235.0,2,24,465.6152,2,24,1,2532.076,Medium Risk
3166,17236.0,2,88,1375.0564,6,12,1,7227.281999999999,Medium Risk
3167,17237.0,1,18,256.8867,2,10,0,1398.4335,High Risk
3168,17238.0,2,297,7175.1205,17,2,-1,36848.6025,Low Risk
3169,17239.0,1,15,383.965,1,312,0,3530.825,Medium Risk
3170,17242.0,1,30,238.77610000000004,2,107,0,1828.8805000000002,High Risk
3171,17243.0,2,180,10536.4627,26,0,-1,53330.313500000004,Low Risk
3172,17244.0,1,31,126.7385,1,52,0,992.6925,High Risk
3173,17245.0,1,9,105.6025,1,204,0,1581.0125,High Risk
3174,17247.0,1,53,1308.6877,1,14,0,6778.4385,Medium Risk
3175,17248.0,1,68,412.86780000000005,1,119,0,2869.3390000000004,Medium Risk
3176,17250.0,1,55,1114.1775,2,3,0,5760.8875,Medium Risk
3177,17251.0,1,37,527.1691,1,362,0,4562.845499999999,Medium Risk
3178,17252.0,1,86,1114.8335,2,116,0,6422.1675,Medium Risk
3179,17253.0,1,18,891.9878,1,17,0,4604.939,Medium Risk
3180,17254.0,1,100,521.7903,2,4,0,2938.9515,Medium Risk
3181,17255.0,1,69,534.5628,2,40,0,3089.8140000000003,Medium Risk
3182,17256.0,1,12,131.1139,2,106,0,1231.5695,High Risk
3183,17259.0,2,104,1082.7968,2,147,1,6472.984,Medium Risk
3184,17262.0,2,9,262.3967,5,51,1,1617.9835,High Risk
3185,17263.0,1,23,146.857,1,207,0,1844.2849999999999,High Risk
3186,17265.0,1,106,1255.5775,2,138,0,7295.887500000001,Medium Risk
3187,17266.0,1,60,882.1296,3,1,0,4609.648,Medium Risk
3188,17267.0,1,37,649.4503,2,126,0,3998.2515,Medium Risk
3189,17268.0,1,3,6.367,4,107,0,593.835,High Risk
3190,17272.0,1,70,878.4995,4,41,0,4825.4975,Medium Risk
3191,17274.0,1,24,98.4915,1,34,0,740.4575,High Risk
3192,17277.0,1,67,1155.1145999999999,2,227,0,7121.572999999999,Medium Risk
3193,17278.0,1,15,1726.0670000000002,1,240,0,9881.335000000001,Low Risk
3194,17279.0,1,8,913.4539,1,57,0,4882.2695,Medium Risk
3195,17282.0,1,79,1095.7578,3,129,0,6374.789000000001,Medium Risk
3196,17284.0,1,229,1215.3953,6,59,0,7084.9765,Medium Risk
3197,17286.0,1,44,253.3458,1,21,0,1509.729,High Risk
3198,17287.0,2,88,2955.9568,7,25,1,15200.784,Low Risk
3199,17288.0,2,118,2312.5886,7,8,1,11988.943,Low Risk
3200,17289.0,1,86,910.7918999999999,3,31,0,4980.9595,Medium Risk
3201,17290.0,1,92,1287.3298,2,3,0,6737.648999999999,Medium Risk
3202,17291.0,1,1,58.52250000000001,1,307,0,1836.6125000000002,High Risk
3203,17293.0,2,93,5370.9921,9,7,1,27208.9605,Low Risk
3204,17295.0,1,53,1049.0662,3,28,0,5558.331,Medium Risk
3205,17297.0,1,49,533.7833999999999,1,16,0,2901.9169999999995,Medium Risk
3206,17298.0,1,30,242.64430000000002,2,100,0,1813.2215,High Risk
3207,17299.0,1,50,253.7448,4,11,0,1491.724,High Risk
3208,17301.0,1,59,307.01120000000003,1,20,0,1818.056,High Risk
3209,17302.0,1,68,879.9716,5,14,0,4695.858,Medium Risk
3210,17303.0,1,53,934.0803,1,360,0,6635.4015,Medium Risk
3211,17306.0,2,13,217.5563,18,10,-1,1252.7815,High Risk
3212,17309.0,1,11,142.03750000000002,1,94,0,1219.1875,High Risk
3213,17311.0,1,55,1205.0524999999998,2,77,0,6585.262499999999,Medium Risk
3214,17312.0,1,11,120.3089,3,138,0,1338.5445,High Risk
3215,17313.0,1,24,207.10020000000003,1,30,0,1263.5010000000002,High Risk
3216,17314.0,1,120,1464.2053,8,24,0,7835.0265,Medium Risk
3217,17315.0,2,256,6558.2801,38,1,-1,33720.4005,Low Risk
3218,17317.0,1,8,151.76340000000002,3,45,0,1021.8170000000001,High Risk
3219,17320.0,2,57,1755.4726,3,99,1,9459.363000000001,Low Risk
3220,17321.0,1,94,1377.5643,2,7,0,7214.8215,Medium Risk
3221,17323.0,1,125,537.1882,7,14,0,3160.9410000000003,Medium Risk
3222,17324.0,2,43,1288.0995,4,17,1,6674.4975,Medium Risk
3223,17325.0,1,6,16.255,1,279,0,1500.275,High Risk
3224,17329.0,1,29,683.5997,2,13,0,3579.9984999999997,Medium Risk
3225,17330.0,1,5,157.7589,2,22,0,923.7945000000001,High Risk
3226,17331.0,1,1,119.90249999999999,1,123,0,1223.5124999999998,High Risk
3227,17333.0,1,28,162.929,1,85,0,1329.645,High Risk
3228,17334.0,1,11,28.5056,2,301,0,1690.528,High Risk
3229,17337.0,1,421,5608.0201,4,150,-1,30071.1005,Low Risk
3230,17338.0,2,389,8958.1476,8,16,-1,46073.738,Low Risk
3231,17339.0,2,9,94.5985,2,93,1,976.9925000000001,High Risk
3232,17340.0,2,229,8365.0797,9,29,1,42697.3985,Low Risk
3233,17341.0,2,147,1119.4812,3,156,-1,6834.406,Medium Risk
3234,17343.0,1,17,605.8915999999999,1,354,0,4856.458,Medium Risk
3235,17344.0,1,31,409.7538,1,45,0,2372.7690000000002,Medium Risk
3236,17345.0,1,70,1279.6397,5,14,0,6700.1984999999995,Medium Risk
3237,17346.0,2,299,5931.2626,15,3,-1,30632.313000000002,Low Risk
3238,17347.0,1,1,1.1236000000000002,1,85,0,439.618,High Risk
3239,17348.0,1,180,1244.541,5,14,0,6854.705,Medium Risk
3240,17349.0,1,8,232.6878,1,178,0,2083.4390000000003,Medium Risk
3241,17350.0,1,66,755.5948,4,7,0,4028.9739999999997,Medium Risk
3242,17351.0,1,22,1144.5961,3,35,0,5977.9805,Medium Risk
3243,17353.0,1,5,16.82,2,128,0,749.1,High Risk
3244,17354.0,1,15,43.8425,1,50,0,520.2125,High Risk
3245,17356.0,1,19,34.8939,1,311,0,1792.4695,High Risk
3246,17357.0,1,41,973.0332,2,23,0,5113.166,Medium Risk
3247,17358.0,2,55,677.3169,2,302,1,5073.5845,Medium Risk
3248,17359.0,1,13,190.73219999999998,1,10,0,1048.6609999999998,High Risk
3249,17360.0,1,113,1662.6576,3,16,0,8746.288,Medium Risk
3250,17361.0,1,26,1053.2241999999999,3,48,0,5598.120999999999,Medium Risk
3251,17362.0,1,30,1497.8903,2,238,0,8779.4515,Medium Risk
3252,17364.0,1,288,5876.5634,11,0,0,30292.817,Low Risk
3253,17365.0,1,278,3647.3012,8,12,0,19164.506,Low Risk
3254,17367.0,1,33,216.216,1,237,0,2371.08,Medium Risk
3255,17368.0,1,93,1362.3958,8,22,0,7234.979,Medium Risk
3256,17370.0,1,31,136.081,4,72,0,1151.405,High Risk
3257,17371.0,2,83,1605.5013,3,16,1,8372.5065,Medium Risk
3258,17372.0,2,215,2421.4661,8,40,1,12988.3305,Low Risk
3259,17373.0,1,47,300.38280000000003,4,39,0,1855.9140000000002,Medium Risk
3260,17374.0,1,24,1527.7511,2,218,0,8810.7555,Medium Risk
3261,17375.0,2,63,979.6463,3,198,1,6093.2315,Medium Risk
3262,17376.0,1,23,391.62,2,70,0,2387.1,Medium Risk
3263,17377.0,2,190,4510.731,20,23,-1,23322.655,Low Risk
3264,17379.0,1,71,228.2679,1,10,0,1410.3395,High Risk
3265,17381.0,2,40,350.5537,29,8,-1,2032.7685,Medium Risk
3266,17382.0,1,2,229.41,1,64,0,1479.05,High Risk
3267,17383.0,1,49,231.286,1,3,0,1324.43,High Risk
3268,17384.0,1,12,210.78920000000002,2,18,0,1189.9460000000001,High Risk
3269,17385.0,1,42,323.96639999999996,1,14,0,1821.8319999999999,High Risk
3270,17386.0,1,23,97.6316,6,7,0,618.158,High Risk
3271,17387.0,1,71,933.5887,2,19,0,4985.9435,Medium Risk
3272,17388.0,1,13,744.6779,4,77,0,4165.3895,Medium Risk
3273,17389.0,1,45,10051.4508,34,0,-1,50530.254,Low Risk
3274,17391.0,1,2,3.3708000000000005,2,163,0,847.854,High Risk
3275,17392.0,2,53,2060.8217,2,306,1,12005.1085,Low Risk
3276,17394.0,1,4,104.34589999999999,1,218,0,1629.7295,High Risk
3277,17396.0,2,24,870.1026,6,38,1,4640.513,Medium Risk
3278,17397.0,1,88,1366.1107,2,21,0,7209.5535,Medium Risk
3279,17398.0,1,30,1445.6516,3,114,0,7902.258,Medium Risk
3280,17400.0,2,175,4150.932,5,125,-1,21928.66,Low Risk
3281,17402.0,2,33,3916.2673,13,4,1,19756.3365,Low Risk
3282,17403.0,1,32,483.8118,1,35,0,2696.059,Medium Risk
3283,17405.0,1,77,1859.9992,3,0,0,9544.996,Low Risk
3284,17406.0,2,99,104844.77029999999,3,332,-1,526196.8515,Low Risk
3285,17408.0,1,2,261.565,1,162,0,2129.825,Medium Risk
3286,17409.0,1,13,959.5639,2,184,0,5766.8195,Medium Risk
3287,17410.0,1,57,1370.3464999999999,5,15,0,7119.732499999999,Medium Risk
3288,17411.0,1,39,1009.0477,3,11,0,5231.2384999999995,Medium Risk
3289,17412.0,2,48,751.9785,7,2,1,3945.8925000000004,Medium Risk
3290,17414.0,1,5,1.2979,2,43,0,246.4895,High Risk
3291,17415.0,1,14,10379.8789,1,78,0,52337.394499999995,Low Risk
3292,17416.0,1,186,2466.761,7,29,0,13066.805,Low Risk
3293,17418.0,1,29,449.7321,2,41,0,2550.6605,Medium Risk
3294,17419.0,2,155,11827.7275,12,10,1,59705.637500000004,Low Risk
3295,17420.0,2,28,1086.46,3,49,1,5777.3,Medium Risk
3296,17422.0,1,93,466.3184,6,15,0,2711.592,Medium Risk
3297,17423.0,1,26,226.0705,2,45,0,1443.3525,High Risk
3298,17425.0,1,42,453.2291,2,18,0,2492.1455,Medium Risk
3299,17426.0,1,179,6316.349,6,7,0,32179.745000000003,Low Risk
3300,17427.0,1,2,51.688900000000004,1,71,0,625.4445000000001,High Risk
3301,17428.0,2,252,11207.2327,27,0,-1,56904.1635,Low Risk
3302,17429.0,1,36,411.4286,3,127,0,2814.143,Medium Risk
3303,17430.0,2,14,84.7475,2,32,1,637.7375,High Risk
3304,17431.0,1,41,299.5969,1,312,0,3186.9845,Medium Risk
3305,17432.0,1,44,446.3613,2,17,0,2458.8065,Medium Risk
3306,17433.0,1,53,552.3234,1,87,0,3361.617,Medium Risk
3307,17434.0,1,100,2156.1422,7,1,0,11115.711,Low Risk
3308,17436.0,1,7,54.122499999999995,2,1,0,306.61249999999995,High Risk
3309,17438.0,1,17,598.9225,1,253,0,4316.6125,Medium Risk
3310,17440.0,1,3,2.4421,3,156,0,815.2105,High Risk
3311,17442.0,1,96,1525.8929,6,36,0,8123.4645,Medium Risk
3312,17446.0,1,6,8.922500000000001,2,176,0,952.6125,High Risk
3313,17447.0,1,33,184.5512,2,39,0,1226.7559999999999,High Risk
3314,17449.0,2,178,5360.7826,7,1,1,27374.912999999997,Low Risk
3315,17450.0,2,124,5508.602,46,7,-1,28138.01,Low Risk
3316,17451.0,1,83,793.1156,6,0,0,4240.5779999999995,Medium Risk
3317,17453.0,1,19,374.6166,2,17,0,2025.083,Medium Risk
3318,17454.0,2,57,706.4382999999999,4,191,1,4678.191499999999,Medium Risk
3319,17455.0,1,8,123.41999999999999,1,203,0,1662.1,High Risk
3320,17456.0,1,17,54.0039,1,364,0,2147.0195,Medium Risk
3321,17457.0,1,14,417.6436,5,126,0,2782.218,Medium Risk
3322,17458.0,1,52,514.0125,1,14,0,2802.0625,Medium Risk
3323,17459.0,1,88,841.3802999999999,2,42,0,4690.9015,Medium Risk
3324,17460.0,2,18,819.8465,6,93,1,4646.2325,Medium Risk
3325,17461.0,1,104,1300.6908,3,22,0,6939.454000000001,Medium Risk
3326,17462.0,1,25,609.2337,2,59,0,3426.1684999999998,Medium Risk
3327,17463.0,1,162,3022.4989,5,15,0,15695.4945,Low Risk
3328,17464.0,1,9,99.98410000000001,1,157,0,1317.9205000000002,High Risk
3329,17466.0,1,41,1857.1687,2,9,0,9463.843499999999,Low Risk
3330,17468.0,1,5,6.9725,2,9,0,104.8625,High Risk
3331,17469.0,1,61,1215.6532,5,15,0,6358.266,Medium Risk
3332,17470.0,2,67,276.64570000000003,5,44,1,1828.2285000000002,High Risk
3333,17472.0,1,142,1238.4016000000001,3,190,-1,7582.008000000001,Medium Risk
3334,17475.0,1,14,74.5797,1,78,0,810.8985,High Risk
3335,17480.0,1,29,126.48400000000001,1,77,0,1110.42,High Risk
3336,17481.0,1,69,969.4191,4,3,0,5087.095499999999,Medium Risk
3337,17483.0,1,18,327.736,3,64,0,2026.6799999999998,Medium Risk
3338,17486.0,1,24,310.6425,1,260,0,2931.2124999999996,Medium Risk
3339,17489.0,1,28,48.3615,2,58,0,625.8075,High Risk
3340,17490.0,1,63,1243.6109,7,0,0,6437.054499999999,Medium Risk
3341,17491.0,2,72,2278.8671,10,0,1,11654.3355,Low Risk
3342,17492.0,1,12,300.31719999999996,1,247,0,2778.586,Medium Risk
3343,17495.0,1,21,615.0676,2,7,0,3183.3379999999997,Medium Risk
3344,17496.0,1,10,526.6925,1,358,0,4459.4625,Medium Risk
3345,17498.0,1,17,122.8351,1,75,0,1046.1754999999998,High Risk
3346,17499.0,1,40,333.7863,1,289,0,3239.9314999999997,Medium Risk
3347,17500.0,1,3,21811.125,3,16,0,109158.625,Low Risk
3348,17501.0,1,18,386.86,2,220,0,3098.3,Medium Risk
3349,17502.0,1,25,384.1205,4,8,0,2053.6025,Medium Risk
3350,17503.0,1,36,465.9527,2,2,0,2457.7635,Medium Risk
3351,17504.0,1,112,2865.3064999999997,9,205,-1,15725.532499999998,Low Risk
3352,17505.0,1,48,732.8045,2,160,0,4618.0225,Medium Risk
3353,17506.0,1,14,245.47820000000002,1,75,0,1650.391,High Risk
3354,17507.0,1,79,983.7401,2,261,0,6470.7005,Medium Risk
3355,17509.0,1,75,2428.5867,8,57,0,12686.9335,Low Risk
3356,17510.0,1,20,233.5292,1,24,0,1353.646,High Risk
3357,17511.0,2,453,10401.2354,32,2,-1,53507.176999999996,Low Risk
3358,17512.0,1,61,698.6457,10,28,0,3858.2285,Medium Risk
3359,17513.0,1,6,74.81800000000001,1,71,0,753.09,High Risk
3360,17514.0,1,40,315.98400000000004,1,127,0,2340.92,Medium Risk
3361,17515.0,1,49,2523.9062999999996,4,30,0,12934.531499999997,Low Risk
3362,17516.0,1,113,2340.1932,5,14,0,12131.966,Low Risk
3363,17517.0,1,11,192.8214,1,308,0,2543.107,Medium Risk
3364,17519.0,2,60,1333.4198,6,16,1,6955.098999999999,Medium Risk
3365,17520.0,1,30,716.1985,1,53,0,3941.9925,Medium Risk
3366,17521.0,1,38,298.9675,3,29,0,1767.8374999999999,High Risk
3367,17522.0,1,59,675.1175,5,1,0,3579.5874999999996,Medium Risk
3368,17523.0,1,25,775.1946999999999,4,10,0,4018.9734999999996,Medium Risk
3369,17524.0,1,6,15.702499999999999,1,360,0,1902.5125,Medium Risk
3370,17525.0,1,9,352.6825,1,359,0,3591.4125,Medium Risk
3371,17526.0,2,17,846.0753,4,4,1,4321.3765,Medium Risk
3372,17527.0,1,45,1032.9633999999999,4,53,0,5582.816999999999,Medium Risk
3373,17528.0,1,183,6547.7119999999995,8,0,0,33321.56,Low Risk
3374,17530.0,2,306,5371.2253,11,0,-1,27822.1265,Low Risk
3375,17531.0,1,14,348.8828,1,189,0,2737.4139999999998,Medium Risk
3376,17534.0,1,9,81.5478,1,53,0,705.739,High Risk
3377,17535.0,1,13,39.5525,1,279,0,1637.7625,High Risk
3378,17536.0,1,3,487.6875,1,176,0,3333.4375,Medium Risk
3379,17537.0,1,74,725.6406,2,29,0,4005.2029999999995,Medium Risk
3380,17538.0,1,9,23.5424,1,25,0,275.712,High Risk
3381,17540.0,1,20,397.8575,2,24,0,2179.2875,Medium Risk
3382,17542.0,1,24,386.9896,1,269,0,3357.948,Medium Risk
3383,17545.0,1,122,2055.4808000000003,3,42,0,10867.404000000002,Low Risk
3384,17548.0,1,5,45.1325,1,233,0,1411.6625,High Risk
3385,17549.0,1,5,64.839,2,23,0,464.195,High Risk
3386,17550.0,1,42,651.257,3,196,0,4376.285,Medium Risk
3387,17551.0,1,39,376.7164,1,358,0,3796.5820000000003,Medium Risk
3388,17552.0,2,43,453.4926,4,59,1,2711.4629999999997,Medium Risk
3389,17553.0,1,2,26.065,1,129,0,787.325,High Risk
3390,17554.0,1,58,1557.1526999999999,5,0,0,7981.763499999999,Medium Risk
3391,17555.0,1,101,760.8938,2,19,0,4212.469,Medium Risk
3392,17556.0,1,6,275.6689,1,205,0,2427.3445,Medium Risk
3393,17557.0,1,27,417.4699,3,13,0,2247.3495,Medium Risk
3394,17560.0,1,22,574.1785,5,94,0,3428.8925,Medium Risk
3395,17561.0,1,44,422.6791,1,18,0,2341.3955,Medium Risk
3396,17562.0,1,48,329.202,7,13,0,1885.01,Medium Risk
3397,17564.0,1,38,856.6274,3,23,0,4526.137,Medium Risk
3398,17566.0,1,113,1788.6014,2,7,0,9327.007,Low Risk
3399,17567.0,2,110,1571.7966,8,6,1,8254.983,Medium Risk
3400,17569.0,1,29,561.4612,1,331,0,4555.306,Medium Risk
3401,17571.0,1,247,4474.625,4,49,0,23377.125,Low Risk
3402,17572.0,2,7,174.92999999999998,4,70,1,1265.6499999999999,High Risk
3403,17573.0,1,24,188.4385,3,28,0,1168.1925,High Risk
3404,17574.0,1,8,153.9389,1,242,0,2009.6945,Medium Risk
3405,17576.0,2,245,7129.531,19,7,-1,36497.655,Low Risk
3406,17578.0,1,5,10.0237,1,217,0,1156.1185,High Risk
3407,17579.0,1,46,548.2978,3,4,0,2913.4890000000005,Medium Risk
3408,17580.0,2,43,346.2457,3,252,1,3136.2285,Medium Risk
3409,17581.0,2,229,79882.5975,24,0,-1,400199.98750000005,Low Risk
3410,17582.0,1,28,248.99630000000002,1,235,0,2509.9815,Medium Risk
3411,17584.0,1,30,954.185,2,6,0,4900.924999999999,Medium Risk
3412,17585.0,1,176,926.7062,4,108,-1,5719.531,Medium Risk
3413,17588.0,1,19,836.4621,3,99,0,4748.3105,Medium Risk
3414,17589.0,1,172,3048.9277,4,59,0,16073.638500000001,Low Risk
3415,17590.0,1,162,2956.7126,3,1,0,15288.562999999998,Low Risk
3416,17591.0,2,81,3505.8453,7,72,1,18164.2265,Low Risk
3417,17593.0,2,190,2558.701,5,3,1,13402.505000000001,Low Risk
3418,17594.0,1,42,230.1889,2,84,0,1706.9445,High Risk
3419,17595.0,1,68,859.5497,2,11,0,4566.7485,Medium Risk
3420,17596.0,2,168,2102.3055,7,22,1,11157.5275,Low Risk
3421,17597.0,1,55,2356.3738000000003,1,213,0,13017.869000000002,Low Risk
3422,17600.0,1,13,417.0388,1,17,0,2215.194,Medium Risk
3423,17601.0,1,9,27.1191,1,238,0,1358.5955,High Risk
3424,17602.0,1,335,4272.0266,7,1,-1,22400.133,Low Risk
3425,17603.0,1,11,15681.2406,1,77,0,78830.203,Low Risk
3426,17604.0,1,57,577.6006,2,216,0,4149.003,Medium Risk
3427,17608.0,1,54,131.0742,2,32,0,987.371,High Risk
3428,17609.0,1,199,2447.8035999999997,5,40,0,13058.017999999998,Low Risk
3429,17611.0,2,440,6341.8608,15,6,-1,33123.304000000004,Low Risk
3430,17612.0,1,116,1978.1752,6,52,0,10524.876,Low Risk
3431,17613.0,1,211,3693.4177,14,22,0,19268.088499999998,Low Risk
3432,17614.0,1,97,976.6748,1,56,0,5460.374,Medium Risk
3433,17615.0,1,13,344.50249999999994,3,129,0,2420.5125,Medium Risk
3434,17616.0,2,1,19.5075,3,173,1,981.5375,High Risk
3435,17618.0,2,56,4435.236500000001,3,5,1,22385.182500000003,Low Risk
3436,17619.0,1,71,375.5843,1,311,0,3651.9215,Medium Risk
3437,17620.0,1,4,74.3839,1,59,0,684.9195,High Risk
3438,17621.0,2,24,343.6053,3,20,1,1906.0265,Medium Risk
3439,17623.0,1,33,450.83,1,32,0,2519.15,Medium Risk
3440,17624.0,1,49,842.0088,2,14,0,4437.044,Medium Risk
3441,17625.0,1,223,3148.953,4,17,0,16516.765,Low Risk
3442,17628.0,1,5,55.112500000000004,1,80,0,696.5625,High Risk
3443,17629.0,2,106,1540.8365,8,5,1,8083.182499999999,Medium Risk
3444,17630.0,1,24,3280.5725,2,169,0,17329.862500000003,Low Risk
